State,District,Market,Commodity,y,ds
Maharashtra,Pune,Pune(Manjri) APMC,Carrot,2000.0,2026-01-09
Maharashtra,Nagpur,Hingna APMC,Green Chilli,5000.0,2026-01-09
Maharashtra,Pune,Junnar(Otur) APMC,Carrot,1550.0,2026-01-09
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,700.0,2026-01-09
Maharashtra,Nashik,Nasik APMC,Tomato,1300.0,2026-01-09
Maharashtra,Pune,Pune(Moshi) APMC,Potato,900.0,2026-01-09
Maharashtra,Nashik,Kalvan APMC,Onion,1401.0,2026-01-09
Maharashtra,Mumbai,Mumbai APMC,Cabbage,1000.0,2026-01-09
Maharashtra,Nashik,Kalvan APMC,Onion,1250.0,2026-01-09
Maharashtra,Thane,Kalyan APMC,Cabbage,900.0,2026-01-09
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,16000.0,2026-01-09
Maharashtra,Nashik,Sinner APMC,Onion,1350.0,2026-01-09
Maharashtra,Ahmednagar,Shrirampur APMC,Garlic,6000.0,2026-01-09
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1500.0,2026-01-09
Maharashtra,Kolhapur,Vadgaonpeth APMC,Onion,1300.0,2026-01-09
Maharashtra,Nashik,Chandvad APMC,Onion,900.0,2026-01-09
Maharashtra,Nashik,Chandvad APMC,Onion,1400.0,2026-01-09
Maharashtra,Mumbai,Vashi New Mumbai APMC,Potato,950.0,2026-01-09
Maharashtra,Pune,Khed(Chakan) APMC,Onion,1500.0,2026-01-09
Maharashtra,Pune,Pune APMC,Pumpkin,1500.0,2026-01-09
Maharashtra,Jalgaon,Bhusaval APMC,Cabbage,1000.0,2026-01-09
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Green Chilli,4250.0,2026-01-09
Maharashtra,Thane,Kalyan APMC,Carrot,1900.0,2026-01-09
Maharashtra,Ahmednagar,Kopargaon APMC,Onion,1200.0,2026-01-09
Maharashtra,Pune,Pune(Manjri) APMC,Onion,1500.0,2026-01-09
Maharashtra,Ahmednagar,Kopargaon APMC,Onion,1400.0,2026-01-09
Maharashtra,Sholapur,Solapur APMC,Cabbage,800.0,2026-01-10
Maharashtra,Ahmednagar,Ahmednagar APMC,Cabbage,1000.0,2026-01-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Green Chilli,3600.0,2026-01-10
Maharashtra,Nashik,Lasalgaon APMC,Onion,1500.0,2026-01-10
Maharashtra,Sholapur,Solapur APMC,Tomato,1000.0,2026-01-10
Maharashtra,Kolhapur,Kolhapur APMC,Onion,1200.0,2026-01-10
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1500.0,2026-01-10
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,1250.0,2026-01-10
Maharashtra,Pune,Pune(Khadiki) APMC,Cabbage,950.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Tomato,2625.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Potato,1300.0,2026-01-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Carrot,2000.0,2026-01-10
Maharashtra,Pune,Khed(Chakan) APMC,Green Chilli,5500.0,2026-01-10
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,800.0,2026-01-10
Maharashtra,Ahmednagar,Ahmednagar APMC,Carrot,1600.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Potato,1100.0,2026-01-10
Maharashtra,Dhule,Dhule APMC,Onion,1000.0,2026-01-10
Maharashtra,Ahmednagar,Kopargaon APMC,Onion,1000.0,2026-01-10
Maharashtra,Ahmednagar,Kopargaon APMC,Onion,1400.0,2026-01-10
Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,1500.0,2026-01-10
Maharashtra,Nashik,Pimpalgaon APMC,Onion,1400.0,2026-01-10
Maharashtra,Ahmednagar,Newasa(Ghodegaon) APMC,Onion,1200.0,2026-01-10
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,3500.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Tomato,1500.0,2026-01-10
Maharashtra,Pune,Junnar(Otur) APMC,Cabbage,1200.0,2026-01-10
Maharashtra,Akola,Akola APMC,Potato,800.0,2026-01-10
Maharashtra,Pune,Pune(Khadiki) APMC,Green Chilli,3250.0,2026-01-10
Maharashtra,Nagpur,Kamthi APMC,Tomato,2795.0,2026-01-10
Maharashtra,Satara,Satara APMC,Onion,1500.0,2026-01-10
Maharashtra,Sholapur,Solapur APMC,Onion,1000.0,2026-01-10
Maharashtra,Jalgaon,Bhusaval APMC,Carrot,1000.0,2026-01-10
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,1300.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,9500.0,2026-01-10
Maharashtra,Nagpur,Hingna APMC,Carrot,1938.0,2026-01-10
Maharashtra,Ahmednagar,Shrirampur APMC,Cabbage,800.0,2026-01-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Onion,1500.0,2026-01-10
Maharashtra,Sholapur,Akluj APMC,Tomato,1300.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Potato,900.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Green Chilli,4000.0,2026-01-10
Maharashtra,Ahmednagar,Shrirampur APMC,Potato,1200.0,2026-01-10
Maharashtra,Nashik,Chandvad APMC,Tomato,2000.0,2026-01-10
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,5500.0,2026-01-10
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,5500.0,2026-01-10
Maharashtra,Sholapur,Mangal Wedha APMC,Onion,1500.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Pumpkin,950.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Tomato,1800.0,2026-01-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Green Chilli,5300.0,2026-01-10
Maharashtra,Nagpur,Kamthi APMC,Carrot,2310.0,2026-01-10
Maharashtra,Satara,Vai APMC,Onion,1700.0,2026-01-10
Maharashtra,Sholapur,Solapur APMC,Carrot,1300.0,2026-01-10
Maharashtra,Ahmednagar,Shrirampur APMC,Tomato,1750.0,2026-01-10
Maharashtra,Sholapur,Akluj APMC,Cabbage,1200.0,2026-01-10
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,8000.0,2026-01-10
Maharashtra,Pune,Pune(Khadiki) APMC,Potato,1200.0,2026-01-10
Maharashtra,Ahmednagar,Ahmednagar APMC,Potato,1150.0,2026-01-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Cabbage,700.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Cabbage,850.0,2026-01-10
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1000.0,2026-01-10
Maharashtra,Satara,Vaduj APMC,Onion,1500.0,2026-01-10
Maharashtra,Akola,Akola APMC,Onion,1400.0,2026-01-10
Maharashtra,Satara,Satara APMC,Cabbage,1500.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Tomato,2750.0,2026-01-10
Maharashtra,Sholapur,Solapur APMC,Green Chilli,3000.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Cabbage,650.0,2026-01-10
Maharashtra,Nagpur,Kamthi APMC,Green Chilli,4310.0,2026-01-10
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Potato,1000.0,2026-01-10
Maharashtra,Nashik,Chandvad APMC,Onion,1380.0,2026-01-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,1250.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Onion,1450.0,2026-01-10
Maharashtra,Ahmednagar,Ahmednagar APMC,Tomato,1350.0,2026-01-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Onion,1100.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Onion,1875.0,2026-01-10
Maharashtra,Nashik,Manmad APMC,Onion,1450.0,2026-01-10
Maharashtra,Satara,Satara APMC,Carrot,2000.0,2026-01-10
Maharashtra,Pune,Pune(Manjri) APMC,Cabbage,1200.0,2026-01-10
Maharashtra,Sholapur,Akluj APMC,Green Chilli,4000.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Garlic,12500.0,2026-01-10
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,1400.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Potato,950.0,2026-01-10
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,1750.0,2026-01-10
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,2000.0,2026-01-10
Maharashtra,Nagpur,Hingna APMC,Tomato,1964.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Green Chilli,3400.0,2026-01-10
Maharashtra,Satara,Satara APMC,Green Chilli,3500.0,2026-01-10
Maharashtra,Nashik,Nasik APMC,Onion,1450.0,2026-01-10
Maharashtra,Pune,Pune(Khadiki) APMC,Onion,950.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Onion,2000.0,2026-01-10
Maharashtra,Satara,Satara APMC,Potato,1200.0,2026-01-10
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,1000.0,2026-01-10
Maharashtra,Nagpur,Kamthi APMC,Potato,2310.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Carrot,2150.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Garlic,10500.0,2026-01-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Onion,2300.0,2026-01-10
Maharashtra,Nagpur,Kamthi APMC,Cabbage,1760.0,2026-01-10
Maharashtra,Ahmednagar,Shrirampur APMC,Carrot,1750.0,2026-01-10
Maharashtra,Pune,Pune(Pimpri) APMC,Carrot,1400.0,2026-01-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Carrot,1600.0,2026-01-10
Maharashtra,Jalgaon,Bhusaval APMC,Potato,1800.0,2026-01-10
Maharashtra,Pune,Pune(Khadiki) APMC,Tomato,1050.0,2026-01-10
Maharashtra,Nagpur,Kamthi APMC,Onion,2310.0,2026-01-10
Maharashtra,Nashik,Nasik APMC,Potato,1050.0,2026-01-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Tomato,1500.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Onion,1000.0,2026-01-10
Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,1460.0,2026-01-10
Maharashtra,Satara,Vai APMC,Potato,1800.0,2026-01-10
Maharashtra,Akola,Akola APMC,Garlic,12000.0,2026-01-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Carrot,1600.0,2026-01-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,2775.0,2026-01-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Cabbage,700.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,2500.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,2750.0,2026-01-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Green Chilli,3500.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri(Vambori) APMC,Onion,1200.0,2026-01-10
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,1700.0,2026-01-10
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,1050.0,2026-01-10
Maharashtra,Ahmednagar,Shevgaon APMC,Onion,550.0,2026-01-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,4500.0,2026-01-10
Maharashtra,Chattrapati Sambhajinagar,Lasur Station APMC,Onion,1100.0,2026-01-10
Maharashtra,Nashik,Nasik APMC,Garlic,6200.0,2026-01-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Onion,1300.0,2026-01-10
Maharashtra,Pune,Pune(Manjri) APMC,Carrot,2500.0,2026-01-10
Maharashtra,Nagpur,Hingna APMC,Potato,2000.0,2026-01-10
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,2500.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Cabbage,1100.0,2026-01-10
Maharashtra,Raigad,Panvel APMC,Carrot,3500.0,2026-01-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,15000.0,2026-01-10
Maharashtra,Pune,Pune(Manjri) APMC,Onion,1200.0,2026-01-10
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,4500.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Green Chilli,4875.0,2026-01-10
Maharashtra,Satara,Karad APMC,Green Chilli,5500.0,2026-01-10
Maharashtra,Satara,Karad APMC,Onion,1200.0,2026-01-10
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,3500.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Green Chilli,2750.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Carrot,1900.0,2026-01-10
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1600.0,2026-01-10
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Carrot,1600.0,2026-01-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Potato,1250.0,2026-01-10
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Onion,1200.0,2026-01-10
Maharashtra,Pune,Pune(Moshi) APMC,Cabbage,900.0,2026-01-10
Maharashtra,Pune,Pune(Khadiki) APMC,Carrot,1450.0,2026-01-10
Maharashtra,Satara,Vai APMC,Green Chilli,3500.0,2026-01-10
Maharashtra,Sholapur,Akluj APMC,Potato,1500.0,2026-01-10
Maharashtra,Pune,Junnar(Otur) APMC,Carrot,1200.0,2026-01-10
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Green Chilli,4500.0,2026-01-10
Maharashtra,Nashik,Nasik APMC,Cabbage,1250.0,2026-01-10
Maharashtra,Raigad,Panvel APMC,Tomato,3250.0,2026-01-10
Maharashtra,Nashik,Yeola APMC,Onion,1275.0,2026-01-10
Maharashtra,Nagpur,Kalmeshwar APMC,Tomato,1850.0,2026-01-10
Maharashtra,Sholapur,Akluj APMC,Carrot,2000.0,2026-01-10
Maharashtra,Kolhapur,Vadgaonpeth APMC,Cabbage,1200.0,2026-01-10
Maharashtra,Sholapur,Solapur APMC,Potato,1000.0,2026-01-10
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,4500.0,2026-01-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,1075.0,2026-01-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Potato,800.0,2026-01-10
Maharashtra,Satara,Karad APMC,Tomato,2000.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Garlic,12500.0,2026-01-10
Maharashtra,Pune,Khed(Chakan) APMC,Tomato,2000.0,2026-01-10
Maharashtra,Ahmednagar,Ahmednagar APMC,Green Chilli,6000.0,2026-01-10
Maharashtra,Satara,Karad APMC,Cabbage,1500.0,2026-01-10
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,5000.0,2026-01-10
Maharashtra,Nagpur,Hingna APMC,Onion,2350.0,2026-01-10
Maharashtra,Nagpur,Kalmeshwar APMC,Green Chilli,3355.0,2026-01-10
Maharashtra,Satara,Vai APMC,Tomato,2300.0,2026-01-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Tomato,2800.0,2026-01-10
Maharashtra,Ahmednagar,Ahmednagar APMC,Garlic,9500.0,2026-01-10
Maharashtra,Jalgaon,Bhusaval APMC,Cabbage,1000.0,2026-01-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Pumpkin,1500.0,2026-01-10
Maharashtra,Nagpur,Nagpur APMC,Carrot,1450.0,2026-01-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Cabbage,800.0,2026-01-10
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,1015.0,2026-01-10
Maharashtra,Ahmednagar,Rahuri APMC,Cabbage,1150.0,2026-01-11
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,4500.0,2026-01-11
Maharashtra,Pune,Pune(Khadiki) APMC,Potato,1050.0,2026-01-11
Maharashtra,Nashik,Nasik APMC,Tomato,1300.0,2026-01-11
Maharashtra,Nagpur,Nagpur APMC,Green Chilli,4875.0,2026-01-11
Maharashtra,Ahmednagar,Shrirampur APMC,Carrot,2000.0,2026-01-11
Maharashtra,Sangli,Vita APMC,Tomato,1350.0,2026-01-11
Maharashtra,Pune,Khed APMC,Cabbage,1200.0,2026-01-11
Maharashtra,Pune,Pune APMC,Green Chilli,5000.0,2026-01-11
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,2200.0,2026-01-11
Maharashtra,Jalgaon,Bhusaval APMC,Potato,2000.0,2026-01-11
Maharashtra,Pune,Manchar APMC,Onion,1700.0,2026-01-11
Maharashtra,Pune,Pune(Moshi) APMC,Potato,900.0,2026-01-11
Maharashtra,Jalgaon,Bhusaval APMC,Onion,800.0,2026-01-11
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,2750.0,2026-01-11
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,4800.0,2026-01-11
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,1040.0,2026-01-11
Maharashtra,Nagpur,Kamthi APMC,Green Chilli,4310.0,2026-01-11
Maharashtra,Thane,Kalyan APMC,Cabbage,1000.0,2026-01-11
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,1375.0,2026-01-11
